role	materialized_index	source_split	source_index	problem_sha256	normalized_record_sha256	source_category
train	45574	train	589617	6419d6cb4cbe94689428b8b9759d9c93bbceb2f4e56335ed95808e3c43a44bb4	58abe24c20d3f8efbb2e9e5aa8baf08dba0c619c387a7fa558736b38e25aa477	cn_k12
train	45575	train	204415	53686ec931fc93b51761b6d94e73cd1759e78de86baab2678caab9c45ca7f187	cbafa37fe59b18c09d4ebbc911a5b97a8ca40a8731c79f96145ea2389ffee146	synthetic_amc
train	45576	train	392431	3cc00443af13a34faa50ce290708fe1bbfb35698d8335d2a8daf7b0d2fa50c67	52a3b4b17807df13313504e2ce11233a4caed277fcae2cf31935eeab2b650a3d	cn_k12
train	45577	train	800371	4cd53fda93c21adfe57e7de9c10e1f337ea3d89c2cbcd30284f447f7c1961afb	887ed8ec3c8dd8df77f885bf91ee0df5317f62fc649dfbbf32888ba8a4796b5e	cn_k12
train	45578	train	387873	a866f1f57847c2c8040c109f7e7b2b2f1801093249956d6d02fe0cf95f0ccbb2	64fd6d8101ae245836a99fe32768eacd96f6926783a875229214b678a0a77c08	math
train	45579	train	46021	256f64349181cdcd6949b629e8f361c7b4e86e8e35d223c296a9547236b62eb3	bc0cbc97921992a0e3fc9b04299426a848b46aeb1a26ebab522632869972012c	cn_k12
train	45580	train	523465	86c2398eb60b7b042ac068fd7c8d35a803bc10ced4a1feb23785f771078c06b7	d2a38528340a20f4a1a28faf1ba04d02c2cc60a2294c0e51574651915eb0131d	olympiads
train	45581	train	370144	6d3388863696ad2a6bc47905e77f88eae8f6403c50e2e870c611f15da0b94eb3	d1942e917efdb8aee7d15e037c88311aec75cd1e1ccb5c18fde032ec7acc30ee	synthetic_math
train	45582	train	795169	9a18deef6719b07838176e2442b0265804b413e76f1226c9ac7b5e69767f31be	b58c0ff3e1923c12304f1ced48cc5a52e2d65448bb620934eacd6b3926269757	orca_math
train	45583	train	460892	e2628b2f636ca1b303ee5ad4782be59b315db9d93246805ec83d488cd80f412b	8cee21b5250c142c9ad2fa31cdcb194660789a535b7dff0d0b29c5c7e960dbcc	synthetic_math
train	45584	train	534721	77f9a94ec99100bd3d37018c9ff363bffd7d92c9ae77ea7fa56eb84c2ce22cd6	ff8e6004ab280f283ce97a6292146a29fae7d2e26d093b2dcb5eef13030c6dcd	orca_math
train	45585	train	549417	c363e210e98fed0a4bf95a969a8d618d08445cacfe92a0f6eaec4e3142e740c8	0abb097d8943c8556364c9398a7c701cd61d157a6e77d79703a9a6fe28280f91	olympiads
train	45586	train	360311	60c4daaf74e5bada23059adc8d3a58daae0f6788e4cd941edc48836d9c87a9d6	b8edb534c1218ffc956f8248840990399190d833a379c78d30e6749f511db245	cn_k12
train	45587	train	95195	35002ca4a2ef03dbed2afc721625ae69f87e915487d968e084ff0f9552330c12	464404527535fbbc35b1dbc15bc1a763555caf2f2859f503dce075aa8f9618bc	olympiads
train	45588	train	471050	2a31861fc3eddfedb1e05fc20771523b744dd550d6c4d147872cf2d3c18a796d	8b4b5b7f4e14fa06f529fdd1a039f8257538fbe224fb8387c4d2be3680e3665f	synthetic_math
train	45589	train	855779	3e7e1b20dcd505bc87dbf081f87b2ea5a444bb3412fd785427386f7a607df996	b680b38006777cb4bdee65ae1e733bafda0914653d0f7de29c09ca80059d8e7f	synthetic_math
train	45590	train	712074	04a31e748131977a0941dd564e1c03b309e630277a230eb0a802c0e22903a597	912fed02a2e553bc6b4a57c72ff7c09ed5c799a8657e34054a01015f88b791f2	olympiads
train	45591	train	786792	3d2c1a57275153fdf87d0ab656514cae288a843f1f7caffa1b82332a8d484416	bf8b531a41ea812bb4672a5c6c0d4288b7711a466e450bd1ec7534c781c133d2	synthetic_math
train	45592	train	665843	f76a144426825957906c975a86f5c2155d3234c7009ef0d2fb2dab03dfc0b686	34efea5e3c25ae9a2c46b9fd12b2e7dadd8976a528eff51daacf6c2b48e71232	orca_math
train	45593	train	510786	698e8af0c2f6a7afa345b957b2839ab2ab161472569f972817ff8f43963e2c61	7b47ff306419cebab585d9be8e3b94216b58c36c05049d6833726f956e54fc19	cn_k12
train	45594	train	658795	9e4a413b66d1e587582c23d547ad42302065703d6befdf2935c923f3893f621e	089d39249ce235778b89f3c22a75776badfa609a6da32f26a4c90f5a3f836a56	olympiads
train	45595	train	82143	2a5c7bbd36165ed9ac91ee8b1b418bed7cd5b320d2359239f42a591831ce6209	1b1a888f4cd93e5353919afcf0860629e9abbfb4c099467f46163eeb7b64a28a	synthetic_math
train	45596	train	187527	ea8734b6d37dd4d075c866f39cf577da798b978ff881052b979c5338d48567dc	3cf105949f535165c8f7431abfdab4d5136769e379ed8ff9f574e2a246974c3d	cn_k12
train	45597	train	324843	db330b39cf0633107c97e106ac323db2a859ed4a276baf03b719bc441d35e1ee	d7dba95793a270f952f3ec8932b80afc4bf587d6b032b620c9b7f319711a7f52	synthetic_math
train	45598	train	315058	54ca63b89dbff8cc16debc00151f8508bf99fca8cd4d1cfb80c9057fedeef37f	50391718f511b6dd0346edd0eaf1805506f4dee2ae9653b87789747951fbcf19	synthetic_math
train	45599	train	382665	27ba09d2ce1de8ec8a23889abf73dadf57e06c005161d4383fd34a36b67dec67	3226fd1bb208d552bf1aa3e98e7ecead20eb05e314c8183053ad8e4b3cd039f7	olympiads
train	45600	train	843665	278816652435dd9708a814f49046febdf79067054d8516abf33b237ba3cca95e	3edbfacaf2560aa86e889c141b647ef766fcb2f32eb4181e774a17cd7ece5ff1	olympiads
train	45601	train	850311	6b1bb421d9ec54373bf2f9a74ea33426b603862dfacec7b5669285faf7e28422	3d18c6bc22ac45a2e5f7b93ca687aea6031d5daca0c7791cf5a2ec10feb4921a	cn_k12
train	45602	train	406422	2781de1956482a46eb8b5bc16391c577a24ed6bf5f26bb9f850e754c09ccff24	3173d831bae588757eaf265414addd99b38bc7425a69df831911107003ee7d56	cn_k12
train	45603	train	91482	34bcae1da9b6a4faa7b09b4ae0ce822a7e2802aa89b11231df3b8fb1a0690088	e1197721c4264c0dc611664fc4a045c5cd6ea4d804c6b336caa5efbf5f68dd55	orca_math
train	45604	train	561122	09d1e04dd0c420759be2c9897b81b66e4bbcd929b4d864fbe69e63375a85a85b	d94624709c635e6a1c5aefaa4b62b2e83da5234b591d2e52653b7bdaadeebf93	cn_k12
train	45605	train	555600	42f075d436eec106f13f66eea66f09259c4f2bcb7fb4f60935560de40ccd520c	612a338a28ff87f07894a8d67112d5523aa4462dd95a5142a5e15f1b7c816c42	math
train	45606	train	756167	6a525d896f2f26303c4011fd85d360faa953935aff54777f298d381afeb6977c	ec868c454be8c6f3f628409a6a599be9222bfde0010f1326dd33a006c2c950f4	orca_math
train	45607	train	77231	267b87db53c11899a18936501c7abeb068dccb43abf42b8461bfe0b088667197	95b16286dfc0dc1c44ca2bda949dcbd906b381d11034e793a0c3d2aa5bedfa29	orca_math
train	45608	train	508579	f13008c40239e8da280b1d00d038278439fa1cf42e47332f4b1dc6095539a2fc	7830f514327a9561e013af723f72886e6b21289f5e2aa38c7912834c106323a4	orca_math
train	45609	train	393001	e823ba851efe2553378a4f028a3bd0396f84e47a1468fe411b9e3455430a34c1	efcf8202c92bfe5d8291d0d3d52114555d156bf323fce358b39b8ef19d25371e	synthetic_amc
train	45610	train	641635	8c8217f0572f740d6309559f1955fa1240f974e913b34bed3931434d101705d8	da688912cfd5a91d408eba9434ce7474ef7f0c89ba88ce231de98ea2f70329da	synthetic_math
train	45611	train	46054	80d6d95feacbfab0b84818f761a0a3c44e70514e89d691774fcbbe0e3ecf32ca	0c428e079a6f80ad47052eec16269cff376ad84cb2fa46ed7f9a196681969e82	cn_k12
train	45612	train	470995	451fb3a66c7c81510bc484ddb736a310eeb1e0c4437f23b62b5b97153fc10253	552952d292b34276fa74db7ecc1838386b528c3d1ae4ba0f04125e1b38f11c25	cn_k12
train	45613	train	722991	a2ff939ab5e344506d33da3ff931247005a6610af025009d52b76fc8b3fdb3b4	22a71228489251d2c08b6215d538b089315c0dd992b59173d8b55b4c30f34a32	synthetic_math
train	45614	train	70689	b1b5af8f8e9f35e0a9a63a786885309bb48b5eb49221a79ab739a924adf513b1	ab9b16f2854a73dd35d09354eb6314532678f049541d4f3b2dd7df031d9bd6f2	orca_math
train	45615	train	63522	d6d41bbf8f55dca46f125aa81d02cd0e6422fa440f73ba74998da0df461c031b	0c25512183bf8620c7ed8ece0f7f952a9906bc325f7f738e52d8cbef21dc24a7	cn_k12
train	45616	train	338026	914b446254326e7b7e18a2c8ef0b2e4085151d6868f9d41f64c8cfec03160136	cccd1224eb0b67436b6a72e938885150924c260a51708ecc9526457052511a90	synthetic_amc
train	45617	train	542765	0d27c86967516501c3a93d0bbd2945eae9747b9416a5cbc18b9c8e1517cca202	8b14ac17ea9ec10265d6d62c2e3b66fa549e739fe29d6b0f9a015149f4561b4b	synthetic_math
train	45618	train	549864	c6003e40c9d7cb5fad5c6494457fe8525216a3f4da0857a80c963b3c3867b3b9	ee7ce51104888ec4380f6b7416b340076c821c8e8abf0dba37a2bb26478b1459	cn_k12
train	45619	train	276126	f1fec7d264152af0b5ec917bfd8b8069cb31e97ff95db37c50df66a4fdeb3fee	efac3e70137cc83e98045a2f74b22942c5dd8622c45d400ece3c98796fb3e048	orca_math
train	45620	train	244429	a837f35dedbfda7947399b119ffc9520191bf74402782cdacc3c17545615b9a9	0f5041a26c8377cba1d7566518e934cf10ff71748ed846b2c30aecc69d8ad9a5	cn_k12
train	45621	train	626523	8afc70e87e1b5e5135cd078a1d99bc7db67cc6835995905aef8c04b2d76f0ef5	9af16cc197755472708ed56b2cfa00146f41e7a2e8a8505bc823f1d3e4209857	orca_math
train	45622	train	605432	1b6f413628c4bfe3105bb5f71b741796f55305c5365bf13e80be4c2ce5a5f5fe	55839ff3f26de164a5b5e861ed963b303715b2a1429e1cb3ad8c41eaee64dbb1	cn_k12
train	45623	train	331464	f7153accff90fe2a3642c6cf6a28579a0d65db36c4b70acdad1a7f1973472fca	f8345cbd81320ebf3ded10b5342b518e1067ebf6c34c2976c9ef9fa5a3e36453	cn_k12
train	45624	train	275979	a767b36692bbdd2b10166ce63ecf2ef833ef0d5c847b58904ce536ba06d7f504	57b2e7e6eee44ea2937763f1b38ab258417603efeb88cb0997d35bf9772cb7a4	orca_math
train	45625	train	621998	ce17e2f76383c44b288fb583ae6f3a3ba8876d724d261d424f6e3beea8c156a3	84a4515031c1671ce43ff906b612f71c402c58726e5352c2c285560cb6abb431	cn_k12
train	45626	train	575650	ba5c0ab8e433ee6af858007426878db7d7fb3e1e539cb4d01dd1bd821ac71979	cc5bb3e6a9e50e5a3f2d24d6b1097d1082fe70ac8c7608a5e59ae5a8934b1b3d	cn_k12
train	45627	train	774871	c7b62db6005df3cfec4a4506c1f772ae9d3b67b5920cb734fd6431add62570a2	3f556596e6691696c6e75243de7d8ce1f493c8644054a36ab7c651963afe37fc	olympiads
train	45628	train	665535	11dd48c13d5de26a00915f59a7b7c85471ec9ca53e21cc4495132514a3df195e	9a90ce5049b01fe89be8f82dfa670d3d076b821a1e2a1af12ea9fa44b6b4a026	orca_math
train	45629	train	524276	9ff42fbc301aa68e316d20a5ce9c2f5f12b334c10604f8ecadb044e7fd9f3483	3eef87ae1d439eeea829e985ef2dbcce605e8a0510fae40454dadf541d7f72cb	olympiads
train	45630	train	828458	159c1575752f9753c8e0f7c225a268dc67acaa58e147306bde7a870162ed416f	f0c04ec70ccb4ec41ebc2f97565c81e7fce7f13ac23f193c1853d5e2d401aa58	orca_math
train	45631	train	281340	182964269132df7b6c0af557d54c116c0988d1ea1d7c27482bf34466a947e7c0	d4a06ad857cfd4863e54d5fcd0c0ea952899b9f4e63c1c4d6d57fa5b51917a98	orca_math
train	45632	train	605308	0935bff4858b1974cc2f701d6f7f70d959ad8931a12ae6b5a5fe6f3a64c7872d	32087722a65652d0e59b8cc69a78e54a22d3707f0c922288a1e673cb8edc4c3a	olympiads
train	45633	train	393257	9c5f4db3d546052ec19104f37cc94c23138db1c69ca00f2178fa7eb61d0d3f85	8f9ed3ed01f8b1cd13ade6f004e59536d2cb89c344db57ea7f0a6a6c79b1c54a	synthetic_math
train	45634	train	221589	42409a70204dff994b2ad3da5481c6fe18d2e61446ded78aaa1137dbff38e628	e9b153c15522cd28c6951603c49d92538ac274833258fa10303ebfb92359892d	orca_math
train	45635	train	239024	ec633ce4c48fe56a71c32a61ab95dcad731a3fffefe3de9b539cdfcd6a6472d0	3867aea48bb53f05fc5b09bfeee15cd457b7596c3e2ed9b0f2c6a58e2a592ea8	orca_math
train	45636	train	501534	f840019e542c3462aeaabe9f45d08e98d738cda266d11788a35069c1ba2fa508	2bc40c938cc36e30a5ae3da072b4fd46c8820af6e04a9048d81af849d6e8b1ff	cn_k12
train	45637	train	68439	a150353cb626cc6591440aca725c2721648d10c8411bb8400aee707fdbc34410	9b8967d3c39adaed6bd405fb224db156be4935fcbfb89af9dbc52aa3a0807f3e	cn_k12
train	45638	train	139151	40f11741fba24ae43feb53985b9e7b0e5a196498c53305c73777c08e1114d546	960fbdd5d13e3e6e4ff85f446b11c0c322b185ea2634568a9c0176d976b10d6d	olympiads
train	45639	train	713708	6d181ed9b9d58c2ce363935e4e499bac84b42808b59e96d8cd194cad6743ef87	9eac5445587b487d1d911ee9772d533f94553c465306a8a96cdcd899cdea038c	cn_k12
train	45640	train	615478	99de8809dda56c4cc1ba824a065bb7c6883065e9b50e38f1521584b74f899dad	ea8e3e7f9cb7e388ca07b9f6e1147b22deb3ebcf7395f8631a90fe0444675f67	orca_math
train	45641	train	323021	ebdd58b9029d70352be118c12f429a79135ca105f82063e65cb8eed28bd22d98	145fa56839e774c6341d7a349458c071d77ba78c17ee0a0f4ade3c20b3f5437c	olympiads
train	45642	train	747502	a432f771206c8e604adbb5e37b8167a4603dc8d988035f5cba8793f40131ccfe	744fa967d6c2308880592bd82ffb24725c97db23dfbda5a407b1604326eeed9a	olympiads
train	45643	train	591455	c2ab5d7d7979c1b5cea841ed431fc8fa0cee605ee8ae6a60997ffde07ce46fc1	0b5e9618820b8bf8d0fb32d2fc5512f712cec2667dfcfb94e0c00d621c919255	cn_k12
train	45644	train	517839	8fc245a5815fc0748dd0a960923c128544501f4d11c37ff97ff38b1c4bcaf245	43be53ea535ef167eb0e364fa4a0c1506233f2d7ce36ddfe3a9b801fe0d8b31a	synthetic_math
train	45645	train	46089	3bc8ef8cbdf02ad61e1999361a10208a8e3211690f2a8418040223f2d6b69dc5	1a36b2a9fff8dad2475321b782e977185fb7146f44234b7b0035e58d7220ed2b	olympiads
train	45646	train	46090	fa33684309609d3e5d1ca36e07f3e7655562c26e2e28e671587989c2e090ec06	cc35e8fdfad354d8b23de8234f4c03549763374951658fc5d9d026056a52249a	olympiads
train	45647	train	525680	864e516572e1c409df48a845bcc909545196dbb28a89e90a8301cf4bc9f4a699	ce0c3445b5afb11489b952427824dd805c8cf9224211e90e6fe57fde3f93421e	cn_k12
train	45648	train	474324	7727e2f95a3bfa4658c6b55f0ae0253abfcf4add4f679249a02e82bd5c0f34a7	58325996eaa2294ea1bd624eab59dc2d9bb8d81ccb6f8e6144aa216b9817eccc	olympiads
train	45649	train	339462	91a5b80ae707ef022c0564ccc95bd7b58c9de658c2ddf11f5547fba3409ba6e0	61ede13dc5fc4676541c9506c875929b27ea6983786e291a08a580f6a53893fa	synthetic_math
train	45650	train	769603	fe671dabd61c7f24c3d4b76e9af96320608f580023c8ebbebd115f9fc4946845	7bf0177f4acc4ffafa9d581edaa0d6479b759b7d9942049c5062fd37443d8f04	olympiads
train	45651	train	176630	ee9a953a23f60155bbc0af762ecd879f4ac44bb60dc5f8a33686dcbaac8e3b31	40d055a9fb04083d46c010b74a94b3ef2387a6f2e62ba82a27858e613772faba	cn_k12
train	45652	train	426765	fe3d281f86a81beebb5ac952f2a2143a986f8af9fa7f0073a95966f6dc94cdbe	6ff12bc46ba0b38c731600e7ef23e8d6b747bf3bd1670af0c4be53797365ad51	olympiads
train	45653	train	51389	05296f27be343ee056ec6e1bd30ee5c1ac05581b9b5eb54ec81430f3ac81162d	202a541530c041623d9079b7bd3a32c18309ccd2d94a01b7406fd4c67bca8155	cn_k12
train	45654	train	842819	831be3c81b520748f3c4ac553a88bc015440b2290dc5b66b3096958f18fff013	2410f40be084d3cf21a733e2783d8d47cebfd3319c8c173c5cfc582dee279792	aops_forum
train	45655	train	698372	434b648a45a586d14a1c631756eb305e1f09a3af30ecc68e9f4eff4ae69a0346	b1eadb378df72c2c327f76045a6571fe1cfe051c9c2ff0cc6652742583cbab40	synthetic_math
train	45656	train	487165	d2216a615315e8f3030948a684784f8cdfa0a872d7b91d54543b5e8ea0406095	ff70ecbea3cf5b6c11f20fe0357b7b3a0688149e6cd90f4a1037ef66ebb0473f	synthetic_math
train	45657	train	852226	796e6a002c0fd697e9dfaa077d957e016622ff115f343347bb68ceb1f0e1957d	e618a4e76c74a96c17546f7434198726eefd6a5240e3a7d567f5bf91edf05989	synthetic_math
train	45658	train	248496	3b9b49eb94f05d1d35f0405012f2acdcd84239882cdb462dcc29f5c4176a2f56	a8662783f3683d6fdd273cd2fee7c0450cea6f2391528e0dd0506ac48de88adb	cn_k12
train	45659	train	463178	49002b727729f5f5c6ba9687afedd2f6a20dc54cd2c00d053f83e89bf92bc948	f5b8f1c53d4113c8faa036d191e3bb090e397ccd2a218ffaadb3d9587be6db2a	math
train	45660	train	409103	9a822e0f79c96e3c81590036ff329eebfc119732eb61f16ccd104431550cdfe6	57b27ff71066e20f995d39ac5652615e5568bffb78191b1e1a3dd799c366ea31	cn_k12
train	45661	train	165980	3c0935e8b2e67fd837439e64c9157c80daa04b9bf5b04e2c35e32d05d424aefa	1bece819e31ed39187fcee2da3de82871d4fc7ca329ab6a7c5a11c7e291d2811	orca_math
train	45662	train	95819	b254f4d441fffdfa75fdb80e1f2dd9fe650b45aa012bd12fed7887a87abd5ffb	c89b8a71a8d439575432d8185e7fa93a209228b97e6680a21faea6cdb07f86d5	cn_k12
train	45663	train	553603	70ae1697346aa6aa71a910da29809b37a1398bdc6de315e4202619c98ef1a828	dabf7eeafdf546f986d9940c49fe83ebfe820f078bb30b52daa99add47326bfd	olympiads
train	45664	train	753542	3b9e5f03ff6a74b9d8760a5a7f9e93d73d15a3c8c25320f011718a3d0079d22e	60ac65dbad5426d985a0a9b4b6c5abfd6f252dad2edfebc12a7221c0950541fb	olympiads
train	45665	train	411851	b192388f696547d3501f531cd6ba1c2547041e673ca754150f470b80f1bddd29	eb8af8cd0bf2aae87444842d515d2a692075e557e443a4955ab41624920d05ee	synthetic_math
train	45666	train	495969	e2351fbeb17efb8f17c7146ed8ce012e3a30236c4dd4b1aeb2e481a52359786d	b96dae3f7a6b50f17d82b77f461f6cddd498d4815b44fd8e0b94746cc1a73950	synthetic_amc
train	45667	train	342012	52ac3168bd987804df04ed2d5d42c4363ce426165d67da4b29ea01da87edab52	392dcfe4a987cd5baaf46195fc6f27ab970061a53fa7b6ab447bea40bd7cd76e	cn_k12
train	45668	train	742126	6993014eb8e045d97c73046bec956ba4c8d8eb02283247a842a355ca55426ae7	378c500f88f9e032895f0e4bd6b76e6d91b1101976a4773eeadb355a0650845d	cn_k12
train	45669	train	303315	d40aa0640627fe7bcd2877299cbf8573f35fe162de8942dec31ebe4cc64e9df2	f479401769162fb0d79a5fe0bc75d48950a70e27243dda407c5031c342751c7b	synthetic_math
train	45670	train	472082	cb92d5cd67f6be0e803c681ee4ca9f26022e08eb65861d64cc90908170d64bad	f04971f79d69fe889fa5f34e3ae9ff3fb0a21ce93dc3ab99583254cfc1af9c26	synthetic_math
train	45671	train	591277	3b40809e49fd20df5ae2f83c6260c8663fab70c03a2c9bd160fa00c81846ed51	4b0fa5d11e5b1fed401e75cd1d22020071b74da84b7b68cc399c1ab8086a6a56	cn_k12
train	45672	train	507475	aaa52139e90741c71c46e3cc3fd87164c00ed511736ade72b543c5d2061cf78e	54f06b50334375de35dc53e77b173b4f11f5ac2eb47f450c6b3a0010bc995266	cn_k12
train	45673	train	179224	4ebcb9a1f28e278119524365f33ff386bca12e8fc3b61a0d53c5e9d14fab01f6	13523b8337587c12df0d0b8283d0267a8ebdb3ee445417ffb4229170ac3ded1f	synthetic_amc
train	45674	train	518517	26bdc5917f0586e87ae955b0cc5d74791d0b0a20a613d93e79bf1ac63e73a67c	5356d56fbe1dc3e57350a643d58b4a5a5d2333d5f8a350482ed862cff2a14534	synthetic_amc
train	45675	train	583267	3a49f22da5f93fe6a6ec1f0db3c99fa846afac797c2c4a636d123c5ceebe45a5	245f23a4ea8149a63ca426d4497e4f14b7bf7dbd3ea0992df5c3c5cc47aa8c64	orca_math
train	45676	train	418005	5c93ecb7237f3bc9245a6205bcb3eebb14402ae55f24a961b1f795915efc9b36	4f4540a9dd6f111f847b0f739727fdd7582667197e8ccf5cd8de2b50fac54019	synthetic_amc
train	45677	train	813478	88f794b5c04672aecba54840ec9e9d870f82a2e339e1fc2a4692ce9b99c513f0	99c14a87b5be7f32163f2df9aa1c336bee701dbb73f0197bb99fe1820224de96	aops_forum
train	45678	train	702766	be9787d0e538dfe4e1c341348fd245940bf85d01daf49a85c24f52d748aefa9f	90c97df5f4ecede8e1e446d80be68f5dcc8858c3d32ef716182b6022bdf2ec94	math
train	45679	train	287971	67f13fb3323b9fbcb99860e25843d9b911c16be4ec5349b7012bbf24a0091e9b	cdd5e05b863c79f18d801c6410e5673c7598d0a8d2580192cf2129073795a202	synthetic_math
train	45680	train	486409	87f6aae5868d9c108c51eda8d985824564e0f652c4f62b499e209d3a0366b092	5e050a53578eadf785ef9321f04c316624da1e991776f91cd184513ff0f7c5ea	cn_k12
train	45681	train	210995	55368b93c2b376c27c5ef336bd8a0b00ea6fddde7ce35b2cbbb90856332d2f69	448699de4d427ce7fea5bdcbc7f0418cc281546b9208d05fada96721d9ce5056	olympiads
train	45682	train	603124	fa8f24f47ea8ab7ba256173f505436966bf3cd68654ea67373c8bc1097dc5d80	6f81518ae898450dbff04b912630ab489edffee45706beb5dc66b1b3653f0034	synthetic_amc
train	45683	train	461112	0ae991f85b0e561fa7ece00b1aa773d663797924e9b0a4e16a26148f27109030	98003bc8b69780cd18a14c2838ecd38e6f4b298f5c49beb3c23973aecae9302c	olympiads
train	45684	train	806078	96ad1a6f9dbcfe71398c2fc1567f0e2a6b8c93b298de3545d721d54d8fe6e7a3	5f25e1fe763c88c335937f91628e863fb19e5c31390aaa8e13ae1289fa3a5b7f	olympiads
train	45685	train	227161	1f73ce99a70c3c5dc5e770cae27bc0b9a4abbb8f430b09e3af0ebec37e84cd78	0261d91f8425b10719743d89955fc3987b462d670f7b636358d743dd03f2e6c8	cn_k12
train	45686	train	543248	88e66e9342c1362d1988931780f191d4ee3817b7c9bfd657179d9dcc1edd7ce0	63b0378290a8198c55dd7c90c4f8c85600600ef168f5555618d80339189523dd	synthetic_math
train	45687	train	608068	1782a9f2c603ad04ca9db868db053176ad73b8b984349dcb34e93c98761786f2	90b2c0efbcfbcd954165db9bf86bcd96d726813777d14737ae129bd7329f40ca	orca_math
train	45688	train	532010	2e8623ecab395c5591b545125ab42de9ddba4dc2fa7f0d911661c2023881dc60	1d217fc8bacb82236b0052e371fea3cefb8a583632744cd4d5f9441fee5f73d7	cn_k12
train	45689	train	442994	c8654158eacacdc729d09b5bf974dd73def8046ffd9cdc7b8461bf560e51402b	1b77632b238e59e426324e48265cb6a2114f83ac8aafbe4a99adc70733fe5ce2	olympiads
train	45690	train	735457	f44690d6effbb8127c623c0e776374de6f0da128440473ce47f1d121c9058c93	a6d2affc07591a96b9adf67ad3c32e6d80c774556a5f9f743c5ce97b961598a2	synthetic_math
train	45691	train	237499	c90a906737360b25558d545bb824dcb1d0a46d8cc0893c388d18763c68925a53	c51e798b56f28c5b6cf2d12c0ec4cc7829f1928c86a9a3580a5e4096b94471b0	cn_k12
train	45692	train	260581	375e8a023954a4becbcab6b44417eb0e4c8ed5f3f75283969b3e6180463cb477	1daf395e02b640fd580e23457257ddc0769eb2da116e7cd62ebcb6285ea7fb20	aops_forum
train	45693	train	205006	223370afd0a18eb2dd57c1cfd9c613c81fee5969fa8cfc34b998174bcb07f905	b79690cafe893607e377738378201e659c8b341f3f453a7eb74981cf89475b97	orca_math
train	45694	train	46139	e0811bc8c5731ae89fcd373cc8c122282695d7e0d3dbc8961586270516eda8e2	1ee9aa26a05926d327afed89c7b082aeb2895eb9dc57ea2c6b582837a608c3c3	cn_k12
train	45695	train	208572	bf939124647fb7ebf8f8dbdd2cd253f453b9e37e6722d15d1364a55da22e93aa	8cfe319c396d7e735ad52bd9b514d7326c271c0cdca742f497624e85eeba7d9c	olympiads
train	45696	train	46141	822dea34a41f7d07e3afcbbc3d15e3c4edddda0a2f9e1578e23bd1eada4c0e95	c2bb3b0e4262a2aaa2cb169a32f195053c4255afa00227f4e683b53356204281	cn_k12
train	45697	train	795225	df8c3756e521b6a6b06eb3518e39685b7d81fa3c0c05908968db549922a1fbf9	37325febac5755018734f60f7cd71ccc63b8be18386e691b48ff200f5b35f99c	orca_math
train	45698	train	141873	f6790dc11c2ec619e5475f574ec2f989c9dee0145788db6b403a8112013dc28a	5ad43c46295232ed36fe1caf27c0a4948845449ab03a9fa5c07d93776ce019bf	olympiads
train	45699	train	661324	7df19c85b08cc713f659b54148166675bb30066600d28a4727bc2f95aaae0f5d	01616c3f697507e4c5b65a8bd9ae0b42cd86b4541a62f911b179a2be21e832ba	synthetic_amc
train	45700	train	50665	927bc2d03b497d1dad60d616d84842dc129fda7bc35e5b5a6974ee28b249288c	15c036aedca906a2e00d651262316fedf79f12f207bb811c150eeb2d1c62b6bc	synthetic_amc
train	45701	train	499734	b391f3e2aa0d2e20021397aa96a1672d7f7d38819bc27d65d3ce29d4e53444ab	cd009857fa959fd762578e8bbf2f92e5252809a0f160d85ebd094219852da24c	synthetic_amc
train	45702	train	175406	6ccd6681ba76cfb99675115873e4b2f39a94fd3d90937b9f707f5be0b3bc7ea0	31cd20e2f12b98a337899be4614bae918a3d11abe8f902b22891968ffeb8d9c6	olympiads
train	45703	train	612156	2a7184a5bdb37419444e306c040dd99fdeee0f7d0eb8a6602d09e40c490dfa49	33aff4a8967c9a821b0c23aee2cedce7ef876d2ef975e175ffc29edb15d81163	cn_k12
train	45704	train	442796	9ce5971d93559b2b1ad769efbad360280312b3ff12180ec6b51855fc19ecddd9	6a8c43ac04f0aa156c78cef7fbf08030fe190834f12aec066ba3842d66375d4c	synthetic_amc
train	45705	train	794420	1ceab30a609ad23a70ee4d202de8e9540a59b0212a3e7ec764760f44a37e5f0f	00c8618da2e835fa79452824d38c0c9dcf9fefaf57b703465d0f279a404a044d	cn_k12
train	45706	train	383583	409eb3640f4a8e53bc59db1c5d9dc990244c403585ea59cdce4fcb9ae3fef194	f9acea40a25cbf95b7270e9e7768b0e4a0cfba8da6b2693afd67821188923c5d	olympiads
train	45707	train	565983	3d8de2b96ec0cff71291b89e275d9d69b2d9658c7d682c2c81d838690170be7d	3a0b33a4687ab01601365cdd3b18582e3ba1a22046fa6674bc2458a1447551a7	synthetic_math
train	45708	train	757614	b0788710510dbbc9c21b5ed43f48a4d3c36e8cad506272d9ab84722f0085b40d	42dd40f119a32bd18eed6dc2972f83e5410a46b04119080918d4df2624b5e15d	orca_math
train	45709	train	244745	d0155504aa2c100d6ad0a1d591c9a83aec3561c407d2c19abea49ac4f523d4c4	69b04e21a513e7795b14af38463cc7e1bf361233ceb7c21e91a4e165f87fec8b	orca_math
train	45710	train	50810	a52b2a7542109fac8abcc44269214dc757c9ead33737504509c3d01f91f46708	bc0f8f8749ad5e9c29ad3daf2a5246f5447a30e14484da9d04cdbad4529a9097	cn_k12
